;_id;zip;scrapedate;Boligareal;Vgtet_areal;Grundareal;Rum_vrelser;Antal_plan;Bygger;Energimrke;Ejerudgifter_pr__md_;Pris_m_;Liggetid;Tidligere_salgspris;Udbetaling;Brutto_ekskl__ejerudgifter;Netto_ekskl__ejerudgifter;Ombygget;Klder;Prisudvikling;Boligydelse;Forbrugsafh__forhold;Teknisk_pris;pris
1698;62706064;6270;12-08-2022;197;206;556;74;2;1925;NA;1944;9684;192;NA;1,00E+05;9929;8163;NA;NA;9;NA;NA;NA;1994904
1699;62706141;6270;12-08-2022;220;221;891;65;2;1987;NA;1802;4751;112;NA;55000;5180;4257;2006;NA;NA;NA;NA;NA;1049971
1700;49305380;4943;12-08-2022;96;101;1185;43;2;1921;NA;1266;2960;104;NA;25000;1592;1267;NA;2;13;NA;NA;NA;298960
1701;49204966;4943;12-08-2022;202;223;2170;75;2;1907;NA;1641;4238;303;NA;50000;4479;3699;1983;NA;NA;NA;NA;NA;945074
1702;49205122;4943;12-08-2022;196;203;2576;54;2;1972;NA;1740;4409;101;NA;45000;4563;3718;NA;NA;NA;NA;NA;NA;895027
1703;71603952;7160;12-08-2022;66;89;1722;43;NA;1878;NA;693;3933;86;NA;25000;1924;1547;NA;NA;NA;NA;NA;NA;350037
1704;59003001;5953;12-08-2022;104;149;1204;31;2;1947;NA;1408;3859;134;NA;30000;3102;2468;NA;104;11;NA;NA;NA;574991
1705;59003000;5953;12-08-2022;135;156;1132;42;1;1820;NA;1436;7660;347;NA;60000;6381;5078;1880;10;6;NA;NA;NA;1194960
1706;59002751;5953;12-08-2022;97;100;389;32;3;1899;NA;1127;5450;652;NA;30000;2934;2334;1986;3;NA;NA;NA;NA;545000
1707;59003026;5953;12-08-2022;234;235;590;64;3;1912;NA;1417;2532;255;NA;30000;3214;2557;1992;8;8;NA;NA;NA;595020
1708;59003062;5953;12-08-2022;134;156;565;32;3;1936;NA;1366;4776;197;NA;40000;3991;3175;1980;42;12;NA;NA;NA;745056
1709;59003010;5953;12-08-2022;186;198;953;54;2;1885;NA;1810;1944;360;NA;25000;2072;1648;1997;4;34;NA;NA;NA;384912
1710;59003071;5953;12-08-2022;175;177;1035;64;2;1827;NA;1768;10085;193;NA;90000;9493;7555;1976;NA;NA;NA;NA;NA;1785045
1711;85203152;8570;12-08-2022;140;146;980;42;1;1976;NA;1808;5788;212;NA;45000;4504;3598;NA;NA;NA;NA;NA;NA;845048
1712;40101572;4030;12-08-2022;116;169;800;32;2;1965;NA;3233;18639;156;NA;160000;16554;13469;NA;116;7;NA;NA;NA;3149991
1713;40101573;4030;12-08-2022;121;126;653;52;1;1860;NA;2976;26944;129;NA;170000;17925;14585;1998;NA;3;NA;NA;NA;3394944
1714;40101519;4030;12-08-2022;121;NA;972;43;NA;1979;NA;2831;44628;143;NA;270000;28583;23258;NA;NA;NA;NA;NA;NA;NA
1715;46102293;4682;12-08-2022;141;156;748;64;1;1979;NA;2646;17276;123;NA;135000;14301;11559;NA;NA;4;NA;NA;NA;2695056
1716;46805196;4682;12-08-2022;120;130;802;42;1;1967;NA;2291;14577;93;NA;95000;10042;8116;1972;NA;5;NA;NA;NA;1895010
1717;46804748;4682;12-08-2022;288;147;2413;54;2;1924;NA;2792;23122;280;NA;170000;18122;14659;2018;NA;3;NA;NA;NA;3398934
1718;94002388;9382;12-08-2022;120;130;930;32;1;1957;NA;1392;5369;366;NA;35000;3755;3017;NA;NA;13;NA;NA;NA;697970
1719;43401898;4350;12-08-2022;217;234;714;65;3;1900;NA;2102;5107;444;NA;60000;6961;5502;NA;50;15;NA;NA;NA;1195038
1720;61302290;6990;12-08-2022;166;172;1592;64;1;1975;NA;NA;NA;NA;NA;65000;6604;5302;2017;NA;NA;NA;NA;NA;NA
1721;61301107;6990;12-08-2022;158;168;876;64;1;1973;NA;1727;7440;350;NA;65000;6612;5304;NA;NA;NA;NA;NA;NA;1249920
1722;61302591;6990;12-08-2022;200;246;18320;54;2;1900;NA;2045;5488;147;NA;70000;7176;5761;1998;NA;NA;NA;NA;NA;1350048
1723;61302952;6990;12-08-2022;154;178;889;64;3;1907;NA;1529;4213;98;NA;40000;4023;3227;NA;10;NA;NA;NA;NA;749914
1724;61302172;6990;12-08-2022;166;185;690;32;3;1935;NA;1468;6351;210;NA;60000;6282;5043;1997;16;6;NA;NA;NA;1174935
1725;61302885;6990;12-08-2022;193;201;1111;54;1;1973;NA;1906;9925;169;NA;1,00E+05;11566;9112;NA;NA;5;NA;NA;NA;1994925
1726;71104388;6990;12-08-2022;131;143;850;55;1;2008;NA;1233;14650;296;NA;105000;9685;8176;NA;NA;NA;NA;NA;NA;2094950
1727;69504057;6990;12-08-2022;224;240;19997;64;NA;1770;NA;2030;18729;143;NA;225000;23751;19149;2004;NA;NA;NA;NA;NA;4494960
1728;61302936;6990;12-08-2022;152;158;854;65;1;1979;NA;1594;4747;154;NA;40000;4015;3223;NA;NA;NA;NA;NA;NA;750026
1729;61302788;6990;12-08-2022;83;103;1000;32;2;1962;NA;758;4320;367;NA;25000;2405;1928;NA;47;10;NA;NA;NA;444960
1730;61302934;6990;12-08-2022;136;155;816;54;1;1966;NA;1049;4839;154;NA;40000;3993;3203;NA;NA;NA;NA;NA;NA;750045
1731;61302473;6990;12-08-2022;187;208;3112;54;3;1945;NA;1377;3601;506;NA;40000;3996;3205;1976;60;6;NA;NA;NA;749008
1732;61302308;6990;12-08-2022;177;198;5564;65;2;1830;NA;2806;9571;833;NA;95000;10068;8077;NA;NA;12;NA;NA;NA;1895058
1733;61301752;6990;12-08-2022;58;77;598;43;2;1940;NA;1181;4545;900;NA;25000;2046;1612;2002;48;18;NA;NA;NA;349965
1734;61302114;6990;12-08-2022;208;214;39469;54;1;1827;NA;2515;9322;143;NA;1,00E+05;10879;8736;2000;NA;NA;NA;NA;NA;1994908
1735;61302767;6990;12-08-2022;64;77;521;32;1;1945;NA;996;5130;379;NA;25000;2116;1697;NA;NA;7;NA;NA;NA;395010
1736;61302368;6990;12-08-2022;157;159;840;43;2;1980;NA;1338;6258;878;NA;50000;4986;4094;NA;NA;5;NA;NA;NA;995022
1737;61302803;6990;12-08-2022;222;215;510;107;2;1902;NA;1097;2302;347;NA;25000;2699;2166;NA;NA;NA;NA;NA;NA;494930
1738;61301889;6990;12-08-2022;157;166;538;43;2;1914;NA;1358;2982;773;NA;25000;2681;2151;NA;NA;21;NA;NA;NA;495012
1739;61302985;6990;12-08-2022;160;184;1977;85;2;1920;NA;1291;3505;113;NA;35000;3441;2773;1978;NA;NA;NA;NA;NA;644920
1740;55502930;5540;12-08-2022;159;188;720;66;2;1971;NA;1918;7952;344;NA;75000;7363;6010;1978;39;NA;NA;NA;NA;1494976
1741;50102987;5540;12-08-2022;214;223;1074;64;2;1973;NA;2604;7399;422;NA;85000;8733;6965;1983;NA;3;NA;NA;NA;1649977
1742;55502808;5540;12-08-2022;197;205;920;74;1;1990;NA;2513;8268;760;NA;85000;9837;7693;NA;NA;6;NA;NA;NA;1694940
1743;55503288;5540;12-08-2022;255;306;1516;76;3;1973;NA;2880;8154;97;NA;125000;13193;10513;NA;135;2;NA;NA;NA;2495124
1744;55503262;5540;12-08-2022;169;177;826;87;3;1875;NA;1500;5367;121;NA;50000;5497;4299;2010;NA;NA;NA;NA;NA;949959
1745;55502945;5540;12-08-2022;142;152;803;44;1;1964;NA;NA;NA;NA;NA;75000;7823;6239;1990;NA;NA;NA;NA;NA;NA
1746;55503294;5540;12-08-2022;113;134;1202;54;3;1928;NA;1980;8209;97;NA;55000;5496;4486;NA;20;NA;NA;NA;NA;1100006
1747;55503130;5540;12-08-2022;243;257;1205;88;1;1967;NA;3408;11654;359;NA;150000;15898;12680;1976;40;NA;NA;NA;NA;2995078
1748;21606059;2500;12-08-2022;169;191;547;75;3;1936;NA;6102;60183;122;NA;575000;61343;50158;NA;74;4;NA;NA;NA;11494953
1749;21606148;2500;12-08-2022;140;143;470;75;4;1936;NA;5394;66399;92;NA;475000;50102;40936;1962;57;5;NA;NA;NA;9495057
1750;21605706;2500;12-08-2022;103;150;624;54;2;1936;NA;5237;39993;170;NA;3,00E+05;34655;27851;1971;103;14;NA;NA;NA;5998950
1751;26604182;2665;12-08-2022;182;181;827;43;2;1989;NA;5931;33122;91;NA;3,00E+05;31598;25394;NA;NA;8;NA;NA;NA;5995082
1752;26604151;2665;12-08-2022;190;NA;907;54;1;2018;2020;6887;40842;175;NA;390000;41174;33117;NA;NA;3;NA;NA;NA;NA
1753;26604228;2665;12-08-2022;155;164;983;54;1;2007;NA;6093;41433;106;NA;340000;35935;28880;NA;NA;3;NA;NA;NA;6795012
1754;26604217;2665;12-08-2022;157;154;929;54;2;1990;NA;4566;33084;142;NA;255000;26933;21661;NA;NA;7;NA;NA;NA;5094936
1755;26604184;2665;12-08-2022;126;132;911;43;1;1973;NA;3930;34091;178;NA;225000;23797;19139;1994;NA;10;NA;NA;NA;4500012
1756;26604200;2625;12-08-2022;180;176;908;65;2;1988;NA;4658;34063;153;NA;3,00E+05;31676;25457;NA;NA;3;NA;NA;NA;5995088
1757;26604183;2625;12-08-2022;146;175;762;54;NA;1967;NA;4310;25686;98;NA;225000;23798;19140;1987;70;NA;NA;NA;NA;4495050
1758;65802370;6580;12-08-2022;201;276;1214;74;3;1890;NA;2456;5054;735;NA;70000;6271;5295;1976;24;7;NA;NA;NA;1394904
1759;65802702;6580;12-08-2022;145;148;516;43;2;1900;NA;1762;8750;147;NA;65000;6305;5179;NA;4;NA;NA;NA;NA;1295000
1760;71700356;6580;12-08-2022;391;390;4097;88;3;1934;NA;2578;11756;121;NA;230000;22723;18691;2011;8;NA;NA;NA;NA;4584840
1761;65802373;6580;12-08-2022;245;253;2418;65;2;1900;NA;2906;6700;478;NA;85000;9843;7767;1986;NA;6;NA;NA;NA;1695100
1762;65802673;6580;12-08-2022;218;220;939;64;1;1924;NA;1697;6795;219;NA;75000;7953;6395;1979;6;15;NA;NA;NA;1494900
1763;60204870;6580;12-08-2022;254;248;1124;97;2;1938;NA;2022;3609;296;NA;45000;4796;3852;1993;NA;10;NA;NA;NA;895032
1764;65802663;6580;12-08-2022;364;397;5191;85;2;1878;NA;2646;10063;248;NA;2,00E+05;21157;16999;NA;19;NA;NA;NA;NA;3995011
1765;65802541;6580;12-08-2022;189;205;1471;75;1;1986;NA;2593;8756;245;NA;90000;10420;8222;NA;NA;3;NA;NA;NA;1794980
1766;65802576;6580;12-08-2022;158;159;881;54;2;1900;NA;2182;6258;303;NA;50000;5324;4280;2005;NA;9;NA;NA;NA;995022
1767;65802761;6580;12-08-2022;172;225;572;64;2;1977;NA;1909;6867;86;NA;80000;8196;6585;NA;110;NA;NA;NA;NA;1545075
1768;65802604;6580;12-08-2022;167;171;910;54;1;1961;NA;1977;7012;309;NA;60000;6379;5128;NA;NA;7;NA;NA;NA;1199052
1769;65802432;6580;12-08-2022;163;160;521;74;2;1877;NA;1975;6156;570;NA;50000;5725;4518;2007;NA;24;NA;NA;NA;984960
1770;65802484;6580;12-08-2022;130;154;803;65;3;1897;NA;1931;4188;273;NA;35000;3457;2779;NA;8;NA;NA;NA;NA;644952
1771;65802437;6580;12-08-2022;146;150;665;53;2;1903;NA;1890;6300;630;NA;50000;5025;4040;2003;5;5;NA;NA;NA;945000
1772;60205091;6580;12-08-2022;331;298;7042;54;3;1953;NA;4503;13070;133;NA;195000;20549;16524;2015;77;NA;NA;NA;NA;3894860
1773;65802747;6580;12-08-2022;149;137;818;43;1;1827;NA;1774;6204;99;NA;45000;4529;3641;NA;NA;NA;NA;NA;NA;849948
1774;65802489;6580;12-08-2022;170;180;2000;64;1;1966;NA;NA;NA;NA;NA;70000;7404;5948;NA;NA;NA;NA;NA;NA;NA
1775;65802691;6580;12-08-2022;190;202;1379;54;3;1927;NA;2261;12847;172;NA;130000;13730;11039;NA;28;NA;NA;NA;NA;2595094
1776;65802329;6580;12-08-2022;257;284;454;54;2;1900;NA;NA;NA;NA;NA;45000;4783;3845;NA;NA;NA;NA;NA;NA;NA
1777;65801587;6580;12-08-2022;190;195;403;65;2;1912;NA;1949;5872;667;NA;60000;6095;4900;NA;NA;8;NA;NA;NA;1145040
1778;65802523;6580;12-08-2022;197;203;678;54;2;1917;NA;2084;7118;434;NA;75000;7729;6215;2009;NA;NA;NA;NA;NA;1444954
1779;65802220;6580;12-08-2022;150;190;670;74;3;1907;NA;1824;3947;924;NA;40000;4002;3215;1989;8;11;NA;NA;NA;749930
1780;65802735;6580;12-08-2022;130;136;1071;43;1;1993;NA;2029;10257;86;NA;70000;7394;5940;NA;NA;NA;NA;NA;NA;1394952
1781;65802695;6580;12-08-2022;176;180;819;53;1;1981;NA;2415;9972;152;NA;90000;8991;7394;1993;NA;4;NA;NA;NA;1794960
1782;65802247;6580;12-08-2022;210;248;3905;54;1;1922;NA;2543;3609;773;NA;45000;4813;3870;1980;NA;10;NA;NA;NA;895032
1783;71406500;7184;12-08-2022;85;119;620;31;2;1954;NA;1493;5420;198;NA;35000;3235;2706;NA;85;7;NA;NA;NA;644980
1784;27203464;2720;12-08-2022;212;243;578;64;2;1927;NA;6567;33745;155;NA;410000;45004;36803;NA;60;NA;NA;NA;NA;8200035
1785;27203514;2720;12-08-2022;182;NA;334;64;3;1935;NA;5134;43929;87;NA;4,00E+05;42280;34570;NA;91;NA;NA;NA;NA;NA
1786;27203522;2720;12-08-2022;117;145;598;64;3;1951;NA;5789;49621;86;NA;360000;38192;31227;NA;69;4;NA;NA;NA;7195045
1787;27203523;2720;12-08-2022;110;138;365;53;2;1938;NA;5895;68804;119;NA;475000;50189;41036;NA;70;5;NA;NA;NA;9494952
1788;27203497;2720;12-08-2022;122;118;382;43;2;2005;NA;4798;55042;135;NA;325000;34613;28301;NA;NA;4;NA;NA;NA;6494956
1789;27203542;2720;12-08-2022;85;121;526;31;2;1934;NA;6555;59876;93;NA;365000;38158;31199;NA;85;7;NA;NA;NA;7244996
1790;27203476;2720;12-08-2022;175;253;768;74;2;1938;NA;8078;43458;135;NA;550000;58168;47561;1947;175;8;NA;NA;NA;10994874
1791;27203396;2720;12-08-2022;209;253;765;86;2;1937;NA;7753;47411;154;NA;6,00E+05;65002;53154;2017;95;8;NA;NA;NA;11994983
1792;27203487;2720;12-08-2022;108;153;344;42;2;1937;NA;4513;37876;140;NA;290000;30617;25033;NA;108;3;NA;NA;NA;5795028
1793;68008143;6800;12-08-2022;248;284;1151;65;NA;2017;2010;4805;21109;275;NA;3,00E+05;31696;25555;NA;64;NA;NA;NA;NA;5994956
1794;68008413;6800;12-08-2022;162;160;9174;43;2;1916;NA;NA;NA;NA;NA;70000;7411;5974;NA;NA;NA;NA;NA;NA;NA
1795;68008236;6800;12-08-2022;90;100;1312;43;1;1952;NA;2497;7500;275;NA;40000;4041;3260;NA;NA;NA;NA;NA;NA;750000
1796;68002409;6800;12-08-2022;207;215;956;65;1;1971;NA;1731;4163;3361;NA;45000;4793;3863;1978;NA;10;NA;NA;NA;895045
1797;68007345;6800;12-08-2022;201;226;1115;54;3;1932;NA;NA;NA;NA;NA;95000;9746;7857;1984;73;NA;NA;NA;NA;NA
1798;68008146;6800;12-08-2022;181;189;749;76;2;1973;NA;1744;9497;337;NA;90000;9516;7671;1978;NA;4;NA;NA;NA;1794933
1799;68008054;6800;12-08-2022;709;600;15925;76;2;1805;NA;3264;17500;434;NA;525000;55827;45047;1970;4;NA;NA;NA;NA;10500000
1800;68006420;6800;12-08-2022;163;198;1957;64;3;1961;NA;3018;17652;1534;NA;175000;18509;14922;NA;53;NA;NA;NA;NA;3495096
1801;68008070;6800;12-08-2022;150;89;487;55;2;1695;NA;2582;14551;415;NA;65000;6903;5565;1986;NA;13;NA;NA;NA;1295039
1802;68008106;6800;12-08-2022;210;NA;540;64;3;1934;NA;1951;9238;381;NA;1,00E+05;10357;8356;NA;105;NA;NA;NA;NA;NA
1803;68008432;6800;12-08-2022;141;172;338;62;3;1935;NA;2091;9215;101;NA;80000;8430;6796;NA;86;NA;NA;NA;NA;1584980
1804;68305502;6800;12-08-2022;105;109;597;32;1;1983;NA;1381;4541;205;NA;25000;2683;2162;NA;NA;14;NA;NA;NA;494969
1805;68006254;6800;12-08-2022;153;195;4228;54;2;1927;NA;1499;5462;1772;NA;55000;5681;4579;1970;NA;3;NA;NA;NA;1065090
1806;68007367;6800;12-08-2022;188;191;704;54;2;1968;NA;2433;10445;99;NA;1,00E+05;10596;8542;NA;NA;5;NA;NA;NA;1994995
1807;68008267;6800;12-08-2022;151;159;700;43;1;1970;NA;1771;7535;149;NA;60000;6434;5190;NA;NA;NA;NA;NA;NA;1198065
1808;68006739;6800;12-08-2022;111;118;805;32;1;1972;NA;1542;6737;1038;NA;40000;4293;3463;NA;NA;NA;NA;NA;NA;794966
1809;68001345;6800;12-08-2022;159;94;218;52;1;1900;NA;1893;17000;4175;NA;80000;8503;6855;1984;40;6;NA;NA;NA;1598000
1810;68008134;6800;12-08-2022;158;165;1183;43;1;1975;NA;3112;13303;269;NA;110000;11650;9392;NA;NA;7;NA;NA;NA;2194995
1811;68008056;6800;12-08-2022;172;190;1398;64;1;1977;NA;2098;10516;107;NA;1,00E+05;10612;8556;NA;NA;NA;NA;NA;NA;1998040
1812;68008263;6800;12-08-2022;120;131;520;53;3;1928;NA;2576;19046;108;NA;125000;13234;10669;NA;33;NA;NA;NA;NA;2495026
1813;68007679;6800;12-08-2022;140;143;748;43;1;1982;NA;2448;12413;158;NA;90000;9429;7602;NA;NA;6;NA;NA;NA;1775059
1814;68006632;6800;12-08-2022;170;189;352;53;2;1827;NA;1906;21138;1331;NA;2,00E+05;21146;17049;2007;NA;7;NA;NA;NA;3995082
1815;68007876;6800;12-08-2022;190;189;19083;65;5;1947;NA;2458;7910;407;NA;75000;7958;6416;2002;8;NA;NA;NA;NA;1494990
1816;68006639;6800;12-08-2022;269;NA;23572;86;3;1928;NA;NA;NA;NA;NA;150000;15737;12688;1990;10;NA;NA;NA;NA;NA
1817;68008410;6800;12-08-2022;101;121;1343;43;2;1940;NA;1817;4752;121;NA;30000;3119;2516;NA;NA;NA;NA;NA;NA;574992
1818;68008084;6800;12-08-2022;167;168;14000;43;3;1931;NA;1780;8899;364;NA;75000;8010;6462;1995;NA;35;NA;NA;NA;1495032
1819;68008423;6800;12-08-2022;160;172;825;54;1;2007;NA;2739;16267;94;NA;140000;14783;11927;NA;NA;3;NA;NA;NA;2797924
1820;68006718;6800;12-08-2022;183;180;527;52;2;1960;NA;1565;4433;1414;NA;40000;4282;3452;NA;NA;11;NA;NA;NA;797940
1821;68005532;6800;12-08-2022;116;123;517;43;1;1971;NA;1716;6870;1654;NA;45000;4514;3639;NA;NA;NA;NA;NA;NA;845010
1822;68004783;6800;12-08-2022;125;153;496;54;3;1937;NA;1418;3595;2341;NA;30000;2960;2386;NA;80;15;NA;NA;NA;550035
1823;68008109;6800;12-08-2022;161;193;1340;65;3;1955;NA;1393;4394;386;NA;45000;4560;3679;NA;88;11;NA;NA;NA;848042
1824;68007795;6800;12-08-2022;200;202;547;54;3;1907;NA;1704;7401;528;NA;75000;7958;6416;1975;9;6;NA;NA;NA;1495002
1825;68008051;6800;12-08-2022;150;185;1200;54;4;1950;NA;1609;4297;359;NA;40000;4266;3439;NA;100;NA;NA;NA;NA;794945
1826;68008406;6800;12-08-2022;268;185;84529;55;2;1950;NA;6944;12838;123;NA;120000;12594;10154;1999;140;NA;NA;NA;NA;2375030
1827;68008384;6800;12-08-2022;118;134;634;43;2;1955;NA;2004;5933;142;NA;40000;4293;3463;1999;40;NA;NA;NA;NA;795022
1828;68006811;6800;12-08-2022;218;230;2534;85;3;1900;NA;NA;NA;NA;NA;80000;8208;6622;NA;NA;NA;NA;NA;NA;NA
1829;68008198;6800;12-08-2022;130;165;213;53;3;1906;NA;1726;11503;291;NA;95000;10085;8130;NA;80;5;NA;NA;NA;1897995
1830;68008098;6800;12-08-2022;152;160;664;54;3;1920;NA;1413;12469;359;NA;1,00E+05;10596;8542;NA;24;13;NA;NA;NA;1995040
1831;68006043;6800;12-08-2022;150;149;463;54;2;1875;NA;1889;9698;1486;NA;75000;7680;6191;1994;NA;3;NA;NA;NA;1445002
1832;68007272;6800;12-08-2022;97;114;718;43;1;1965;NA;2221;15351;211;NA;90000;9350;7544;NA;NA;NA;NA;NA;NA;1750014
1833;29104536;2950;12-08-2022;223;275;1154;84;2;1972;NA;9625;39618;93;NA;545000;57369;47306;2000;112;NA;NA;NA;NA;10894950
1834;29104736;2950;12-08-2022;126;133;1020;53;1;1963;NA;6894;51842;169;NA;345000;36333;29959;NA;NA;1;NA;NA;NA;6894986
1835;29104652;2950;12-08-2022;86;124;1188;42;2;1945;NA;8085;72540;175;NA;450000;47377;39067;1964;86;7;NA;NA;NA;8994960
1836;29104695;2950;12-08-2022;297;NA;1707;75;1;1918;NA;NA;NA;NA;NA;6,00E+05;63401;52246;1986;NA;NA;NA;NA;NA;NA
1837;54702868;5474;12-08-2022;90;108;1380;32;2;1915;NA;1321;3241;216;NA;25000;1876;1499;NA;5;NA;NA;NA;NA;350028
1838;54903506;5474;12-08-2022;136;141;3318;44;3;1944;NA;1555;6348;758;NA;45000;4217;3495;NA;6;18;NA;NA;NA;895068
1839;61004456;6600;12-08-2022;190;195;1004;65;1;1979;NA;2765;11256;2485;NA;110000;10278;8573;NA;NA;NA;NA;NA;NA;2194920
1840;61012289;6600;12-08-2022;204;NA;1380;64;1;2016;2015;1897;13211;120;NA;135000;14269;11481;NA;NA;4;NA;NA;NA;NA
1841;61012219;6600;12-08-2022;126;138;674;43;2;1910;NA;1256;6486;163;NA;45000;4784;3852;NA;NA;10;NA;NA;NA;895068
1842;61012127;6600;12-08-2022;215;235;1112;64;2;2000;NA;2929;19528;259;NA;230000;20354;17214;2015;NA;NA;NA;NA;NA;4589080
1843;61012240;6600;12-08-2022;122;132;570;43;1;1944;NA;1589;6780;162;NA;45000;4782;3847;NA;6;10;NA;NA;NA;894960
1844;61012049;6600;12-08-2022;178;NA;2782;64;1;1977;NA;1497;12331;196;NA;110000;12210;9834;NA;NA;NA;NA;NA;NA;NA
1845;61011513;6600;12-08-2022;155;182;1134;54;3;1931;NA;1991;8214;640;NA;75000;7922;6374;1971;20;NA;NA;NA;NA;1494948
1846;61012057;6600;12-08-2022;206;211;1164;76;1;1973;NA;2713;11825;122;NA;125000;14446;11418;2010;NA;4;NA;NA;NA;2495075
1847;61012315;6600;12-08-2022;147;170;1195;53;2;1980;NA;1532;6912;92;NA;60000;6814;5386;NA;38;8;NA;NA;NA;1175040
1848;61012239;6600;12-08-2022;102;103;NA;32;1;1992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1849;61012257;6600;12-08-2022;288;282;771;76;2;1963;NA;NA;NA;NA;NA;150000;15822;12731;2014;NA;NA;NA;NA;NA;NA
1850;61011909;6600;12-08-2022;172;NA;1123;54;1;2022;2020;6428;21919;466;NA;190000;19860;15980;NA;NA;8;NA;NA;NA;NA
1851;61011923;6600;12-08-2022;181;NA;1182;54;1;2022;2020;8174;24613;442;NA;225000;23453;18872;NA;NA;NA;NA;NA;NA;NA
1852;61011826;6600;12-08-2022;167;176;1452;54;2;1902;NA;1504;6222;421;NA;55000;5829;4693;1998;NA;8;NA;NA;NA;1095072
1853;61011792;6600;12-08-2022;96;101;596;32;2;1930;NA;1288;8416;430;NA;45000;3961;3350;NA;NA;13;NA;NA;NA;850016
1854;61004426;6600;12-08-2022;211;210;830;75;2;1908;NA;2206;7119;2654;NA;75000;6681;5647;1983;NA;6;NA;NA;NA;1494990
1855;61012295;6600;12-08-2022;108;143;1186;42;1;1950;NA;1755;10455;91;NA;75000;7533;6204;1998;64;NA;NA;NA;NA;1495065
1856;61302567;7570;12-08-2022;98;105;1081;44;3;1925;NA;1215;4714;242;NA;25000;2688;2156;NA;12;NA;NA;NA;NA;494970
1857;42204945;4241;12-08-2022;105;108;595;32;2;1958;NA;1646;10167;155;NA;55000;6021;4857;NA;6;4;NA;NA;NA;1098036
1858;77000165;7742;12-08-2022;84;113;525;22;3;1935;NA;940;1726;3865;NA;25000;1009;809;NA;4;44;NA;NA;NA;195038
1859;77003245;7742;12-08-2022;196;189;3720;77;2;1909;NA;1537;3042;168;NA;30000;3095;2478;NA;NA;17;NA;NA;NA;574938
1860;57206459;5762;12-08-2022;268;272;1152;1010;3;1917;NA;2204;8438;137;NA;115000;11526;9411;NA;22;NA;NA;NA;NA;2295136
1861;56103512;5762;12-08-2022;121;125;355;32;3;1900;NA;1363;10360;99;NA;65000;6894;5492;1975;6;NA;NA;NA;NA;1295000
1862;88203680;8800;12-08-2022;91;96;743;54;2;1948;NA;1739;7656;127;NA;40000;4262;3363;NA;NA;NA;NA;NA;NA;734976
1863;88202833;8800;12-08-2022;178;210;3105;43;3;1968;NA;2308;4048;1152;NA;45000;4174;3431;2016;250;21;NA;NA;NA;850080
1864;88103924;8800;12-08-2022;153;189;760;42;3;1953;NA;1363;3624;172;NA;35000;3689;2965;NA;90;NA;NA;NA;NA;684936
1865;88104023;8800;12-08-2022;128;154;1026;54;3;1950;NA;1498;3864;98;NA;30000;3199;2569;NA;78;8;NA;NA;NA;595056
1866;88202709;8800;12-08-2022;156;166;919;54;NA;1972;NA;1424;5120;584;NA;45000;4542;3648;NA;NA;29;NA;NA;NA;849920
1867;40203800;4130;12-08-2022;130;NA;164;43;2;2019;2015;2128;24962;142;NA;165000;17184;13856;NA;NA;4;NA;NA;NA;NA
1868;69206909;6920;12-08-2022;98;104;563;43;1;1910;NA;967;3125;877;NA;25000;1731;1395;NA;NA;13;NA;NA;NA;325000
1869;69208505;6920;12-08-2022;210;252;863;65;2;1987;NA;2188;6726;340;NA;85000;9051;7302;NA;51;NA;NA;NA;NA;1694952
1870;69207865;6920;12-08-2022;170;187;827;55;3;1953;NA;1349;5856;553;NA;55000;5873;4738;NA;3;8;NA;NA;NA;1095072
1871;69208650;6920;12-08-2022;134;139;700;54;1;1964;NA;1653;8237;235;NA;60000;6123;4940;NA;NA;NA;NA;NA;NA;1144943
1872;69203727;6920;12-08-2022;140;144;205;53;NA;1907;NA;878;4340;2500;NA;35000;3362;2712;NA;NA;7;NA;NA;NA;624960
1873;69208848;6920;12-08-2022;202;NA;627;75;2;1911;NA;1352;8045;112;NA;85000;8600;6933;2003;NA;NA;NA;NA;NA;NA
1874;69205732;6920;12-08-2022;272;274;961;76;2;1968;NA;1799;7646;1541;NA;105000;11170;9012;2007;NA;NA;NA;NA;NA;2095004
1875;69207424;6920;12-08-2022;224;148;2123;76;2;1909;NA;1702;6047;770;NA;45000;4813;3882;1994;NA;5;NA;NA;NA;894956
1876;69208649;6920;12-08-2022;70;81;600;32;2;1960;NA;920;4259;207;NA;25000;1842;1485;NA;20;NA;NA;NA;NA;344979
1877;69208641;6920;12-08-2022;112;120;261;55;3;1920;NA;894;4958;189;NA;30000;3203;2581;1978;20;NA;NA;NA;NA;594960
1878;69208716;6920;12-08-2022;150;167;1004;54;1;1969;NA;1371;4461;196;NA;40000;3976;3205;1995;NA;NA;NA;NA;NA;744987
1879;69207836;6920;12-08-2022;154;159;840;55;2;1947;NA;1209;2673;305;NA;25000;2302;1857;NA;77;11;NA;NA;NA;425007
1880;69208726;6920;12-08-2022;152;155;5516;43;1;1993;NA;2428;14806;99;NA;115000;12229;9867;NA;NA;NA;NA;NA;NA;2294930
1881;69208135;6920;12-08-2022;340;360;1926;106;3;1902;NA;2942;9708;336;NA;175000;18586;14996;NA;19;0;NA;NA;NA;3494880
1882;69205686;6920;12-08-2022;195;194;986;75;2;1973;NA;1616;5129;931;NA;50000;5307;4278;NA;NA;9;NA;NA;NA;995026
