"","zip","Boligareal","Vgtet_areal","Grundareal","Rum_vrelser","Antal_plan","Bygger","Ejerudgifter_pr__md_","Pris_m_","Liggetid","Udbetaling","Brutto_ekskl__ejerudgifter","Netto_ekskl__ejerudgifter","Ombygget","Klder","Prisudvikling","pris"
"880",8620,115,144,1321,65,3,1960,NA,NA,0,35000,3700,2971,0,80,0,NA
"881",8620,82,117,635,43,3,1941,1403,5940,1924,35000,3160,2666,0,54,3,694980
"882",8620,164,171,381,64,2,1905,1486,4064,1247,35000,3262,2754,0,18,21,694944
"883",2930,185,223,890,64,1,1963,10812,76211,147,850000,89799,73506,0,87,3,16995053
"884",4672,188,220,618,88,2,1965,2686,8523,98,95000,9924,7929,0,39,0,1875060
"885",8765,121,124,1084,43,1,1985,1672,6048,146,40000,4003,3228,0,0,9,749952
"886",8765,156,185,932,43,2,1971,1407,4568,123,45000,4148,3419,0,66,0,845080
"887",8765,82,93,495,21,2,1890,878,4290,150,25000,2149,1731,1975,0,19,398970
"888",2300,56,NA,199,21,NA,1952,2856,60625,345,170000,17855,14587,0,0,3,NA
"889",2300,73,102,487,42,1,1934,5760,60735,169,310000,34017,27818,0,73,9,6194970
"890",2300,102,NA,593,43,1,1957,5809,63716,129,325000,34265,27996,1965,0,12,NA
"891",2300,176,153,441,54,2,1925,4341,29379,151,225000,23703,19380,1966,0,6,4494987
"892",2300,148,179,610,65,2,1938,5983,59218,0,530000,56023,45807,0,83,0,10600022
"893",2300,124,122,980,53,1,1957,5978,55697,318,340000,36881,30158,1961,0,9,6795034
"894",4600,189,198,772,54,2,1971,2826,16136,101,160000,16975,13564,1992,0,0,3194928
"895",4600,110,118,777,43,1,1957,3413,40636,84,240000,25299,20450,0,0,0,4795048
"896",4600,185,208,788,65,NA,2021,2437,36058,85,375000,39803,32199,0,0,0,7500064
"897",4600,184,208,766,64,1,2016,3471,24995,142,260000,27487,21965,0,0,13,5198960
"898",4600,171,167,631,53,2,1935,3383,46078,97,385000,38210,31600,0,0,0,7695026
"899",4600,196,193,549,53,2,1972,3071,18420,207,180000,18894,15098,2003,0,4,3555060
"900",4600,144,146,820,43,1,1974,NA,NA,0,220000,23186,18755,0,0,0,NA
"901",4600,147,210,577,66,3,1931,3694,30929,142,325000,34333,27753,0,77,11,6495090
"902",4600,184,159,654653,74,NA,1857,3665,119497,889,950000,99995,80893,1995,0,0,19000023
"903",4600,80,92,647,32,1,1936,1670,28207,97,130000,14129,11430,1963,0,0,2595044
"904",4600,95,NA,549,53,2,1900,2472,24158,162,115000,11352,9284,1963,0,0,NA
"905",4600,114,114,22308,65,NA,1900,3119,26272,162,150000,15849,12654,1977,0,6,2995008
"906",4600,142,94,728,54,2,1920,2114,34574,114,165000,17202,13905,0,0,0,3249956
"907",6000,108,141,418,54,2,1947,2159,17695,100,125000,13189,10605,0,80,7,2494995
"908",6000,159,202,659,54,2,1958,2793,14332,126,145000,15292,12296,1970,131,3,2895064
"909",6000,137,140,768,43,1,1985,2603,15714,0,110000,11644,9362,0,0,0,2199960
"910",6000,265,225,73300,74,2,1989,5387,68000,0,765000,80510,64741,0,0,0,15300000
"911",6000,104,108,152,53,3,1910,1531,14769,130,80000,8458,6800,0,20,3,1595052
"912",6000,116,155,792,32,2,1953,2251,9968,113,80000,8179,6576,1962,72,9,1545040
"913",6000,105,114,511,54,2,1907,1976,9605,172,55000,5852,4701,1974,8,15,1094970
"914",6000,207,179,722,43,3,1980,2947,22318,91,0,21074,16946,2009,0,0,3994922
"915",6000,146,157,855,65,2,1960,2482,12707,430,0,9663,7944,1970,83,17,1994999
"916",6000,135,159,700,53,2,1971,2738,9403,550,75000,8007,6438,1976,25,17,1495077
"917",6000,70,80,617,21,1,1942,1853,16188,114,65000,6880,5532,1959,0,0,1295040
"918",6000,135,139,746,43,1,2002,2730,17950,97,125000,13189,10605,0,0,0,2495050
"919",6000,244,260,2192,64,3,1895,NA,NA,0,370000,39140,31474,1974,6,0,NA
"920",6000,144,152,560,64,1,1960,2318,9836,99,75000,7931,6377,1974,0,6,1495072
"921",6000,104,152,495,41,2,1954,1491,9836,132,75000,8189,6585,0,104,12,1495072
"922",6000,56,78,415,31,2,1946,1835,14038,438,55000,6341,5003,0,56,8,1094964
"923",6000,120,150,643,63,2,1956,2192,12633,193,95000,10032,8059,0,90,5,1894950
"924",6000,105,112,637,55,2,1925,2237,14241,172,80000,7793,6407,0,0,6,1594992
"925",6000,112,121,440,43,2,1934,2632,18967,1365,115000,11182,9195,1999,10,8,2295007
"926",6000,151,NA,723,54,1,2018,2822,24106,108,185000,19192,15432,0,0,3,NA
"927",6000,138,NA,460,53,3,1907,2523,14457,121,0,10605,8520,1952,66,0,NA
"928",6000,174,176,678,65,1,1976,2731,13608,310,120000,12809,10300,2005,0,0,2395008
"929",6000,110,115,672,43,NA,1976,NA,NA,0,90000,9546,7670,0,0,0,NA
"930",6000,147,150,251,53,3,1900,1903,9300,303,70000,7423,5963,0,16,7,1395000
"931",6000,215,207,688,65,2,1924,2587,15918,88,165000,17801,14315,0,0,0,3295026
"932",6000,113,118,750,32,1,1958,2107,14364,91,85000,8983,7222,2006,0,0,1694952
"933",6000,127,142,596,54,1,1955,2014,9331,240,70000,7017,5642,1978,23,0,1325002
"934",6000,141,145,662,43,1,1968,2501,11028,296,80000,8480,6818,1976,0,13,1599060
"935",6000,113,136,572,32,3,1937,2264,14669,122,0,10561,8491,1973,58,0,1994984
"936",6000,115,125,758,43,1,1961,2119,14360,135,90000,9509,7645,0,0,5,1795000
"937",6000,176,202,662,65,2,1969,2464,13342,322,135000,14240,11450,0,115,4,2695084
"938",6000,119,135,783,54,2,1947,2791,20741,203,140000,14794,11895,1996,77,3,2800035
"939",6000,148,152,785,64,1,1976,2731,14441,170,110000,11611,9336,1985,0,0,2195032
"940",6000,151,160,814,43,1,2000,3100,23119,162,185000,19520,15696,2014,0,3,3699040
"941",6000,120,133,496,54,3,1926,2182,13496,97,90000,9547,7676,1932,25,10,1794968
"942",6000,121,140,772,54,1,1972,2582,12136,221,85000,9040,7263,0,0,10,1699040
"943",6000,180,186,821,54,1,2018,3151,29543,149,275000,28961,23288,0,0,4,5494998
"944",6000,226,228,839,65,2,1969,3293,13136,106,150000,15871,12752,1973,0,3,2995008
"945",6000,165,170,454,75,2,1984,2450,14088,99,120000,12664,10182,0,0,0,2394960
"946",6000,96,109,261,33,3,1957,2125,13716,161,75000,7931,6377,1975,31,11,1495044
"947",6000,146,162,792,53,2,1947,2191,27160,303,220000,23205,18659,2007,54,0,4399920
"948",6000,105,110,797,33,2,1925,2425,15409,156,85000,9021,7247,1957,0,0,1694990
"949",6000,136,150,927,43,2,1963,2448,12300,87,95000,9757,7845,0,15,8,1845000
"950",6000,58,72,786,32,2,1953,1803,13819,92,50000,5283,4244,0,36,0,994968
"951",6000,182,190,711,64,1,1966,2489,9974,1032,95000,10115,8133,0,0,10,1895060
"952",6000,80,86,1052,32,1,1959,2338,11628,253,50000,5331,4286,0,0,9,1000008
"953",6000,144,175,538,43,2,1948,2476,7400,108,65000,6880,5532,1987,94,13,1295000
"954",6000,164,157,582,54,2,1870,2106,17803,98,140000,14766,11873,1983,0,5,2795071
"955",6000,90,93,746,42,1,1952,1900,16075,112,75000,7953,6394,0,0,0,1494975
"956",6000,201,198,693,54,2,1970,3213,22197,192,220000,23178,18637,0,0,0,4395006
"957",6000,157,215,929,53,2,1965,4071,32535,148,350000,33675,27689,2005,123,0,6995025
"958",6000,121,128,717,43,1,1966,2816,14023,323,90000,9509,7645,1993,0,18,1794944
"959",6000,189,188,825,75,2,1965,2400,10346,281,0,10282,8268,1976,0,7,1945048
"960",8560,91,108,315,32,3,1942,1299,6926,161,40000,4006,3206,0,53,6,748008
"961",2800,66,92,876,33,2,1936,4160,65163,152,0,31677,25958,0,66,8,5994996
"962",9293,75,75,41075,32,NA,1875,1458,10333,1523,40000,4149,3334,1985,0,0,774975
"963",9293,125,142,545,32,2,1900,1126,4190,465,30000,3333,2680,0,0,5,594980
"964",9293,161,NA,491,53,2,1917,1370,4814,323,40000,4248,3416,1985,0,4,NA
"965",9293,NA,NA,5428,NA,NA,NA,408,NA,1043,25000,1925,1547,0,0,14,NA
"966",9293,129,NA,850,54,2,1934,1326,3837,291,25000,2743,2206,2000,0,23,NA
"967",4220,101,153,827,33,2,1966,2473,10425,146,80000,8497,6855,0,101,6,1595025
"968",4220,174,177,1230,42,2,1915,2525,7316,346,65000,7485,5928,1983,0,6,1294932
"969",4220,118,144,256,64,3,1952,1903,6215,125,45000,4794,3867,0,72,10,894960
"970",4220,132,134,801,64,1,1978,NA,NA,0,65000,6886,5550,0,0,0,NA
"971",4220,112,108,107,42,2,1907,1234,11065,379,60000,6384,5150,0,0,7,1195020
"972",4220,84,100,698,54,1,1900,1722,4950,317,25000,2915,2308,0,0,23,495000
"973",4220,96,103,487,42,2,1894,1554,4806,350,25000,2915,2308,0,0,29,495018
"974",4220,222,NA,431,74,3,1906,2159,7185,213,80000,8425,6791,0,111,18,NA
"975",4220,72,121,715,31,2,1947,1843,8058,105,50000,5348,4314,0,72,7,975018
"976",4220,135,161,475,43,3,1946,2005,9627,421,80000,7533,6207,0,65,0,1549947
"977",4220,197,215,936,65,1,1981,2779,15302,771,165000,17379,14010,2001,0,0,3289930
"978",6340,226,224,885,53,2,1972,2090,8460,206,95000,9434,7751,1987,0,0,1895040
"979",6340,156,162,734,32,2,1727,1420,6142,113,50000,5296,4249,0,0,9,995004
"980",6340,163,168,953,43,1,2007,2210,16637,444,140000,12604,10639,0,0,0,2795016
"981",6340,86,93,1074,32,2,1961,1024,6398,167,30000,3201,2568,0,10,12,595014
"982",8870,83,94,256,33,2,1877,1088,8489,93,40000,4285,3436,1990,0,6,797966
"983",8870,93,91,290,43,2,1902,1322,7637,156,35000,4076,3208,0,5,13,694967
"984",5550,250,260,1379,55,2,1908,2589,6923,679,90000,8412,6971,1976,0,0,1799980
"985",5550,107,NA,252,42,2,1927,1260,8364,521,45000,4782,3818,1969,0,10,NA
"986",5550,108,106,406,33,2,1988,1644,12217,511,65000,6470,5292,0,0,0,1295002
"987",5550,150,155,1000,43,2,1972,2620,9581,400,75000,7892,6301,0,6,7,1485055
"988",5550,78,102,1000,22,3,1900,1965,9794,153,50000,5829,4569,1984,53,0,998988
"989",4320,139,146,956,52,2,1972,4127,23938,126,175000,18586,14954,0,0,13,3494948
"990",4320,287,298,3324,86,2,1910,4132,17768,184,265000,28121,22626,1992,0,0,5294864
"991",4320,176,177,2292,85,1,1900,4803,25960,95,230000,24344,19586,1991,0,8,4594920
"992",6940,139,146,788,53,1,1977,1631,6815,648,50000,4472,3784,1999,0,9,994990
"993",6940,94,102,703,43,1,1963,1297,6029,297,35000,3284,2647,0,0,12,614958
"994",6940,242,354,12688,43,1,1952,2888,4647,1268,85000,8771,7077,0,9,13,1645038
"995",6940,198,238,1143,63,2,1939,2039,5861,504,70000,7476,6031,1960,70,3,1394918
"996",6940,170,213,3408,75,2,1920,1454,4437,765,50000,5044,4066,1976,0,14,945081
"997",6940,266,334,1119,129,2,1952,1289,2979,5226,50000,4472,3784,1999,166,26,994986
"998",6940,93,104,428,32,2,1957,1123,4471,198,25000,2518,2029,0,21,0,464984
"999",7620,138,143,209,43,2,1920,902,1818,413,25000,1374,1103,0,0,0,259974
"1000",7620,103,108,331,43,2,1902,967,2778,93,25000,1662,1334,0,0,0,300024
"1001",7620,122,152,980,32,2,1880,854,1809,1022,25000,1222,1031,1972,0,7,274968
"1002",7620,167,181,1700,43,1,1974,1375,3315,93,30000,3219,2580,1987,0,0,600015
"1003",7620,255,249,2914,75,2,1905,1412,2791,151,35000,3497,2869,1979,0,0,694959
"1004",7620,204,254,1376,65,2,1927,1201,1378,164,25000,1649,1370,0,0,0,350012
"1005",7620,123,156,762,64,3,1931,1212,3173,339,25000,2792,2240,0,91,0,494988
"1006",7620,100,110,1135,44,3,1941,962,6318,738,35000,3423,2806,0,24,0,694980
"1007",7620,161,167,690,63,2,1900,1167,2988,1516,25000,2279,1919,1998,0,16,498996
"1008",7620,164,171,1092,42,2,1908,1439,4357,135,40000,3665,3007,1997,0,0,745047
"1009",7620,220,286,1688,77,2,1850,1420,2885,881,45000,3699,3118,1976,0,0,825110
"1010",7620,168,182,1073,63,2,1906,1094,1896,343,25000,1849,1482,0,0,0,345072
"1011",7620,160,161,645,53,3,1925,1132,5248,1232,45000,4203,3450,2016,0,6,844928
"1012",7620,128,133,977,102,1,1906,957,3947,2528,0,NA,NA,0,0,16,524951
"1013",7620,130,165,781,55,3,1940,1340,4233,156,35000,3341,2777,1973,80,0,698445
"1014",7620,209,NA,702,74,2,1910,NA,NA,0,25000,1738,1395,1990,0,0,NA
"1015",7620,95,96,434,42,3,1935,1100,4531,461,25000,1977,1665,0,6,0,434976
"1016",7620,86,100,600,32,2,1897,769,2350,1255,25000,1232,989,0,0,0,235000
"1017",7620,160,NA,726,53,2,1900,1011,2469,520,25000,1787,1506,0,0,0,NA
"1018",4623,168,162,720,64,1,1973,2738,22809,156,185000,19504,15777,0,0,1,3695058
"1019",4623,148,163,1600,54,1,1994,3534,24509,205,0,21047,17013,0,0,5,3994967
"1020",4623,155,159,1052,54,1,1996,3666,24497,140,195000,20556,16628,0,0,2,3895023
"1021",4623,231,246,2636,85,1,1805,4375,20305,402,250000,26424,21375,2017,0,9,4995030
"1022",4623,161,167,734,43,1,2002,3314,23922,129,0,21082,17054,0,0,0,3994974
"1023",4623,178,221,756,65,3,1976,3250,18077,105,0,21082,17054,0,149,7,3995017
"1024",4623,190,193,788,64,1,1979,2850,20699,94,0,21082,17054,0,0,2,3994907
"1025",9670,140,173,792,43,3,1950,1504,3757,172,35000,3476,2767,1982,80,0,649961
"1026",9670,75,78,251,32,2,1882,1021,4103,429,25000,1702,1355,1961,0,7,320034
"1027",9670,144,155,1152,54,1,1970,1056,3194,2969,25000,2674,2128,1980,0,17,495070
"1028",9670,155,158,1355,53,2,1925,1088,3133,401,25000,2674,2128,0,0,0,495014
"1029",9670,82,121,1043,64,2,1959,952,4917,2992,30000,3201,2547,0,82,8,594957
"1030",9670,152,155,537,53,2,1929,1322,4484,276,35000,3726,2965,1978,0,7,695020
"1031",9670,116,154,746,64,1,1955,1665,5455,2984,45000,4472,3560,1981,86,0,840070
"1032",8831,96,109,705,32,2,1956,1431,5917,147,35000,3467,2786,0,0,7,644953
"1033",6240,136,142,634,53,3,1934,1621,4190,217,30000,3195,2565,0,7,18,594980
"1034",6240,167,193,1066,54,1,2010,1987,15518,105,150000,14769,12143,0,0,0,2994974
"1035",6240,184,197,821,64,2,1968,1702,6066,360,60000,5588,4651,0,0,8,1195002
"1036",6240,179,226,9261,54,1,1802,894,3319,506,40000,3668,3011,0,0,11,750094
"1037",4750,157,155,5883,65,2,1930,3035,14806,378,115000,12146,9777,0,0,4,2294930
"1038",4750,137,163,2161,42,2,1877,2251,4571,220,40000,3983,3205,0,0,17,745073
"1039",6640,70,72,235,21,1,1980,NA,NA,0,50000,4924,3959,0,0,0,NA
"1040",6640,152,158,1000,54,1,1975,1652,9462,413,75000,7931,6377,0,0,9,1494996
"1041",6640,102,110,1000,32,1,1967,1766,7227,337,40000,4255,3418,0,0,20,794970
"1042",6640,120,128,885,43,1,1973,1913,10117,120,65000,6882,5529,0,0,11,1294976
"1043",6640,204,210,1000,64,2,1964,1820,12357,155,130000,13714,11027,2009,0,0,2594970
"1044",6640,157,207,15288,32,1,1920,2136,7222,84,75000,8630,6810,2006,0,0,1494954
"1045",5601,207,210,103148,118,NA,1827,2359,13786,638,145000,15356,12255,1973,0,3,2895060
"1046",9550,116,125,795,54,1,1967,1417,5992,142,40000,4009,3202,0,0,6,749000
"1047",4930,204,380,19106,53,2,1900,2157,5787,287,110000,11669,9286,2002,0,4,2199060
"1048",4930,155,148,1363,43,1,1958,2215,13480,1177,0,10583,8422,0,0,9,1995040
"1049",4930,70,84,259,21,1,1867,1149,7131,212,30000,2848,2350,0,0,0,599004
"1050",4930,126,150,1127,44,1,1969,1370,2660,245,25000,2132,1695,0,0,26,399000
"1051",4930,171,NA,685,54,2,1910,929,9351,108,80000,8915,7096,0,0,0,NA
"1052",4930,80,92,465,33,2,1941,1159,4076,281,25000,2090,1664,0,0,3,374992
"1053",4930,139,149,780,43,2,1937,1067,4020,157,30000,3218,2558,0,4,6,598980
"1054",4930,79,85,336,42,2,1900,1663,7824,114,35000,3545,2818,0,0,7,665040
"1055",4930,110,116,1522,42,1,1900,1445,3957,287,25000,2342,1907,0,0,0,459012
"1056",4930,128,130,187,32,1,1779,1226,8454,282,55000,5875,4675,1936,0,15,1099020
"1057",4930,130,NA,516,43,2,1900,1938,9192,104,60000,6379,5072,1955,0,0,NA
"1058",5960,158,157,275,77,3,1800,1405,9522,386,75000,6716,5641,0,8,0,1494954
"1059",5960,125,133,228,43,3,1850,1527,5075,177,35000,3628,2894,0,30,9,674975
"1060",5960,198,210,615,66,3,1850,1613,8571,281,90000,8072,6781,0,12,0,1799910
"1061",5960,141,144,222,55,3,1900,1585,6910,182,50000,5324,4250,1971,3,29,995040
"1062",5960,296,295,910,75,2,1980,2144,10831,284,160000,16807,13410,2003,0,0,3195145
"1063",4735,185,NA,1141,85,3,1938,2135,7000,303,65000,6896,5550,0,55,13,NA
"1064",5500,123,127,663,55,1,2005,3198,21220,158,135000,14251,11420,0,0,4,2694940
"1065",5500,105,109,3500,44,3,1879,1832,9128,136,50000,4863,3988,0,7,0,994952
"1066",5500,111,144,621,55,3,1930,2328,17326,123,125000,13240,10611,1998,61,17,2494944
"1067",5500,97,120,497,44,3,1935,1757,18125,134,110000,10540,8647,0,61,0,2175000
"1068",5500,149,180,763,55,2,1966,2198,10528,177,95000,9395,7709,1975,43,4,1895040
"1069",5500,164,175,909,54,1,2012,2389,20543,88,180000,19546,15679,0,0,3,3595025
"1070",5500,121,181,1013,44,2,1972,1956,11022,87,0,10589,8486,0,121,8,1994982
"1071",5500,175,209,700,76,3,1972,2274,8110,175,85000,8948,7170,2003,94,13,1694990
"1072",5500,85,87,1660,32,1,1937,1378,34425,129,150000,15969,12807,2001,0,14,2994975
"1073",5500,260,315,1513,86,3,1917,7026,50635,134,0,83899,67241,1952,125,0,15950025
"1074",5500,116,139,1187,55,3,1955,2093,13633,101,95000,10075,8079,0,66,0,1894987
"1075",5500,127,143,701,42,2,1966,2486,11154,104,80000,9203,7241,1976,39,6,1595022
"1076",5500,179,190,887,66,1,2000,3416,17632,205,170000,17677,14177,0,0,16,3350080
"1077",5500,107,105,106,32,2,1900,1617,19000,283,0,10557,8460,1967,0,9,1995000
"1078",5500,156,165,758,55,1,2007,NA,NA,0,145000,15356,12306,0,0,0,NA
"1079",5500,176,187,742,65,1,1979,2357,18690,542,175000,18543,14860,0,33,7,3495030
"1080",5500,94,121,486,21,3,1933,1796,16488,112,0,10519,8429,0,58,5,1995048
"1081",5500,138,159,828,32,3,1929,1701,15063,88,120000,12613,10108,1975,45,0,2395017
"1082",5500,151,153,834,53,1,1988,2934,15673,123,120000,13213,10598,1998,0,4,2397969
"1083",5500,106,114,1085,44,1,1976,2029,13114,143,75000,8685,6834,0,0,6,1494996
"1084",5642,295,230,804,86,1,1911,1400,5435,101,65000,6658,5313,1981,110,0,1250050
"1085",5642,123,145,1380,43,3,1935,2067,6552,147,50000,5033,4016,1989,20,0,950040
"1086",9632,140,152,882,43,3,1950,1534,4572,100,35000,4079,3218,2006,80,7,694944
"1087",9632,161,166,700,64,1,1971,1577,4819,170,40000,4297,3451,0,0,11,799954
"1088",4440,192,190,2079,54,2,1898,2058,8132,478,80000,6940,5868,1976,0,3,1545080
"1089",4440,130,134,18660,43,2,1777,3669,18619,280,125000,13199,10620,0,0,22,2494946
"1090",4440,127,134,16400,42,2,1777,3595,17500,183,120000,12448,10024,0,0,13,2345000
"1091",4440,115,121,428,32,2,1931,1565,9876,149,60000,5811,4782,0,0,0,1194996
"1092",4440,134,113,541,44,2,1925,1731,11496,93,65000,6876,5532,0,0,7,1299048
"1093",4440,328,365,25891,128,NA,1917,3577,12863,184,235000,24749,19914,0,0,6,4694995
"1094",4440,177,180,984,64,2,1917,2200,8750,88,80000,9082,7178,1987,0,0,1575000
"1095",5462,165,197,844,65,3,1916,2417,8604,357,85000,9020,7211,1975,80,8,1694988
"1096",5462,133,138,1450,43,2,1912,1654,13007,106,90000,9516,7601,2015,0,5,1794966
"1097",5462,153,158,875,43,1,1970,NA,NA,0,115000,12178,9728,1994,0,0,NA
"1098",5462,130,175,17925,64,1,1827,1869,13686,416,120000,11586,9477,0,0,0,2395050
"1099",5462,93,107,3109,32,1,1827,1666,13037,573,70000,7406,5920,2015,0,0,1394959
"1100",5462,80,93,2508,21,1,1790,NA,NA,0,25000,2683,2142,0,0,0,NA
"1101",4190,220,225,81289,65,NA,1854,2657,16333,351,185000,19311,15396,2009,0,0,3674925
"1102",5330,248,253,937,65,2,1975,3035,11858,98,150000,15925,12727,0,0,0,3000074
"1103",5330,162,170,855,54,1,1972,3051,8206,178,70000,7404,5912,1974,0,18,1395020
"1104",4900,162,171,1026,43,1,1973,2200,9327,86,80000,9261,7226,1976,0,0,1594917
"1105",4900,115,144,900,32,3,1949,2086,7604,255,55000,5845,4651,0,75,0,1094976
"1106",4900,126,117,966,54,1,1978,1710,9786,92,60000,6274,4993,0,0,0,1144962
"1107",4900,152,154,846,43,2,1930,1174,3864,104,30000,3362,2676,1967,0,12,595056
"1108",4900,139,134,634,43,2,1926,1634,6455,91,45000,4336,3533,0,0,0,864970
"1109",4900,86,NA,847,32,NA,1925,1519,5174,293,25000,2407,1913,0,0,23,NA
"1110",4900,149,155,717,54,1,1964,1733,6129,1548,50000,5312,4228,1971,0,5,949995
"1111",4900,120,129,763,54,2,1968,1299,3837,154,25000,2664,2117,1978,0,29,494973
"1112",4900,119,123,594,43,2,1847,1180,4837,120,30000,3209,2553,1957,0,0,594951
"1113",4900,150,146,540,43,2,1918,NA,NA,0,40000,4268,3393,1964,0,0,NA
"1114",4900,145,157,675,43,1,1976,NA,NA,0,40000,4268,3393,0,0,0,NA
"1115",4900,237,236,1082,85,2,1969,1674,5487,120,65000,6882,5472,0,0,0,1294932
"1116",4900,90,93,380,21,1,1942,1192,4247,102,25000,1993,1624,0,0,0,394971
"1117",4900,98,105,790,32,1,1962,1569,7571,122,40000,4252,3380,0,0,11,794955
"1118",4900,153,155,827,54,2,1956,2061,9000,328,70000,7737,6158,1995,0,7,1395000
"1119",4900,136,172,1213,43,2,1913,1612,4622,323,40000,4272,3399,1982,0,0,794984
"1120",4900,156,158,800,64,1,1970,1684,5981,1977,50000,4479,3699,1975,0,5,944998
"1121",4900,140,142,720,66,2,1965,1799,4190,169,30000,3202,2547,1974,0,14,594980
"1122",4900,96,98,431,32,2,1929,1431,5561,156,30000,2749,2239,0,0,13,544978
"1123",4900,127,133,457,53,2,1915,1535,5602,2339,40000,3543,2925,0,0,6,745066
"1124",4900,125,164,1953,53,3,1939,2742,2433,407,25000,2141,1702,0,80,33,399012
"1125",4900,84,123,725,64,3,1923,1696,4870,130,30000,3227,2567,0,63,20,599010
"1126",4900,161,164,644,54,2,1947,1709,5274,638,45000,4656,3705,1972,0,13,864936
"1127",4900,148,145,622,53,2,1930,1420,6172,134,45000,4795,3815,0,0,0,894940
"1128",4900,180,177,720,44,3,1927,NA,NA,0,70000,7421,5906,1993,4,0,NA
"1129",4900,116,136,750,32,1,1961,1850,8787,121,60000,5935,4835,0,0,0,1195032
"1130",4900,97,117,562,43,3,1928,1680,5085,1614,30000,2856,2357,0,56,0,594945
"1131",4900,185,183,454,75,2,1900,1753,13634,394,125000,11746,9704,0,0,0,2495022
"1132",4900,253,268,6009,64,2,1857,2109,4832,288,65000,6866,5459,1985,0,13,1294976
"1133",4900,151,160,967,43,1,1968,1305,9344,85,75000,8010,6374,2006,0,6,1495040
"1134",4900,95,105,820,32,1,1897,1348,4048,93,25000,2295,1824,1975,0,11,425040
"1135",2850,208,210,1000,75,2,1908,7643,40452,420,425000,44747,36898,1984,0,0,8494920
"1136",2850,92,105,963,42,3,1947,6171,47571,94,250000,26341,21720,1950,25,0,4994955
"1137",2850,294,298,1599,53,2,2018,12203,53523,87,0,83939,69217,0,0,9,15949854
"1138",4700,191,208,884,65,1,1974,3075,11514,87,120000,12716,10259,0,34,0,2394912
"1139",4700,140,152,843,52,1,1800,3252,18388,154,140000,14777,11921,0,0,0,2794976
"1140",4700,149,159,1025,54,1,1978,2910,12566,88,0,10585,8539,0,0,7,1997994
"1141",4700,142,150,1279,43,1,1850,2920,11633,281,90000,9231,7452,1960,0,0,1744950
"1142",4700,270,289,19000,109,2,1920,3236,17284,280,250000,26351,21259,0,54,9,4995076
"1143",4700,273,294,2915,86,3,1973,3263,8156,251,120000,12688,10236,0,65,8,2397864
"1144",4700,83,91,788,32,1,1959,2157,16429,135,75000,8010,6466,0,0,12,1495039
"1145",4700,180,184,800,75,1,1973,2946,14103,169,130000,13724,11072,1976,20,13,2594952
"1146",4700,172,184,801,54,3,1920,2925,24973,161,230000,24247,19562,1999,22,8,4595032
"1147",4700,151,156,890,54,1,1897,2041,9583,109,75000,7937,6403,1986,0,0,1494948
"1148",4700,70,105,797,43,2,1941,2218,14238,108,75000,7937,6403,0,70,0,1494990
"1149",4700,151,158,970,54,1,2021,3900,24652,161,195000,20630,16643,0,0,2,3895016
"1150",4700,141,161,700,43,2,1967,2457,9907,108,80000,8464,6827,1980,29,6,1595027
"1151",4700,86,99,788,21,1,1935,2170,14091,155,70000,7431,5994,0,0,7,1395009
"1152",4700,165,159,498,43,2,1890,2716,9403,156,75000,7937,6403,0,0,12,1495077
"1153",4700,117,138,778,43,1,1899,1762,12283,134,85000,8989,7251,0,43,6,1695054
"1154",4700,99,104,615,43,1,1900,1611,7644,115,40000,4255,3432,0,0,0,794976
"1155",4700,143,152,587,43,3,1875,2397,14145,130,110000,11370,9172,1979,37,0,2150040
"1156",4700,201,202,15373,74,2,2007,3813,22277,98,225000,23824,19221,0,0,0,4499954
"1157",4700,130,135,646,43,2,1875,2097,12222,136,85000,8739,7050,0,0,6,1649970
"1158",4700,122,129,705,43,1,1965,2707,11589,391,75000,7931,6403,0,0,12,1494981
"1159",4700,160,207,1222,65,2,1910,1798,7705,111,80000,8464,6827,0,0,0,1594935
"1160",4700,133,157,702,53,2,1950,2626,15255,416,120000,12672,10223,0,63,14,2395035
"1161",4700,78,NA,974,21,1,1920,1434,9615,84,40000,4004,3230,0,0,0,NA
"1162",4700,303,305,1445,65,2,1900,2086,7426,199,115000,11979,9664,0,0,12,2264930
"1163",9240,203,225,1086,55,2,1890,1519,1556,2184,25000,1883,1513,1992,0,29,350100
"1164",9240,120,129,873,43,1,1969,1401,5000,762,35000,3474,2794,0,0,32,645000
"1165",9240,130,133,806,43,2,1938,1150,3000,192,25000,2157,1734,0,0,0,399000
"1166",9240,96,143,1439,32,3,1953,1208,3462,480,25000,2694,2144,0,64,0,495066
"1167",9240,48,57,167,21,1,1747,1032,11316,333,35000,3474,2794,0,0,0,645012
"1168",9240,129,130,700,32,2,1910,1658,4577,114,30000,3225,2593,1999,0,0,595010
"1169",9240,137,144,1451,33,2,1936,1141,3646,737,30000,2820,2268,2011,0,16,525024
"1170",9610,197,202,1338,63,3,1924,1628,2698,147,30000,3016,2422,1976,8,0,544996
"1171",9610,184,221,692,64,2,1924,1496,3371,442,40000,3796,3118,1976,0,4,744991
"1172",9610,96,107,779,32,3,1943,1123,3972,128,25000,2294,1840,0,9,19,425004
"1173",9610,156,165,801,65,1,1973,1483,3606,647,30000,3211,2576,0,0,14,594990
"1174",9610,156,144,945,44,2,1949,NA,NA,0,40000,3864,3100,0,0,0,NA
